YEAR,WEEK,date,avgTemper,rain,sunHour,sunAmount,humidity,cloud,snow,wind
2010,0,2010-01-01,-4.6,0.0,7.4,4.7,52.6,1.6,1.5,7.4
2010,0,2010-01-02,0.3,0.6,1.9,2.4,66.6,4.3,1.3,8.8
2010,1,2010-01-03,-2.5,0.1,8.0,5.2,48.2,1.6,0.9,8.2
2010,1,2010-01-04,-1.4,6.0,0.9,1.4,68.1,5.8,6.3,12.4
2010,1,2010-01-05,-5.0,0.9,5.7,4.1,61.3,2.9,7.4,10.9
2010,1,2010-01-06,-7.0,0.2,7.0,4.8,61.1,1.9,6.0,9.1
2010,1,2010-01-07,-6.3,0.1,6.9,4.8,61.0,1.9,4.6,7.9
2010,1,2010-01-08,-5.1,0.0,7.4,4.8,62.3,0.8,3.7,7.1
2010,1,2010-01-09,-2.6,0.1,2.0,2.8,65.0,4.8,3.1,5.9
2010,2,2010-01-10,-1.1,0.0,1.4,2.7,67.9,5.7,3.0,6.2
2010,2,2010-01-11,-1.5,0.0,2.1,2.8,63.8,5.6,2.7,8.9
2010,2,2010-01-12,-4.9,0.5,5.9,4.7,50.0,3.0,3.3,10.6
2010,2,2010-01-13,-8.0,0.6,6.8,4.7,54.0,1.8,3.6,11.2
2010,2,2010-01-14,-5.9,0.1,6.7,4.9,58.6,2.1,3.4,6.7
2010,2,2010-01-15,-2.0,0.1,5.9,4.4,62.7,2.6,2.8,7.7
2010,2,2010-01-16,-3.5,0.0,8.5,6.0,52.6,0.5,2.3,6.3
2010,3,2010-01-17,-2.3,0.0,8.4,5.6,51.7,0.2,2.1,5.7
2010,3,2010-01-18,0.5,0.0,5.7,4.6,59.3,1.9,1.9,5.5
2010,3,2010-01-19,4.2,0.5,5.3,4.3,65.4,4.7,1.7,5.8
2010,3,2010-01-20,8.4,10.5,0.0,0.7,88.9,7.4,1.0,8.3
2010,3,2010-01-21,1.4,2.1,6.5,5.2,61.5,3.1,0.2,11.1
2010,3,2010-01-22,-2.9,0.0,7.4,5.4,49.1,1.5,0.1,11.1
2010,3,2010-01-23,-2.6,0.2,6.9,5.0,55.2,1.7,0.5,9.6
2010,4,2010-01-24,0.8,0.0,6.5,5.3,60.5,2.6,0.1,8.9
2010,4,2010-01-25,0.6,0.0,7.7,5.6,49.1,1.9,0.1,12.5
2010,4,2010-01-26,-1.9,0.0,8.8,6.6,49.1,0.5,0.0,8.4
2010,4,2010-01-27,1.8,8.5,3.5,2.9,71.2,5.2,0.1,7.7
2010,4,2010-01-28,3.3,0.0,6.7,5.4,59.7,2.1,0.0,10.3
2010,4,2010-01-29,0.5,0.0,6.7,5.5,52.0,1.4,0.0,10.3
2010,4,2010-01-30,2.2,0.4,3.6,4.0,61.2,4.0,0.0,6.7
2010,5,2010-01-31,3.4,0.1,3.6,3.7,67.7,4.2,0.0,5.5
2010,5,2010-02-01,2.4,0.7,2.3,3.2,68.2,4.0,0.0,8.9
2010,5,2010-02-02,-1.9,0.0,7.3,6.1,34.3,2.0,0.0,10.6
2010,5,2010-02-03,-4.6,0.0,8.9,6.9,37.7,0.8,0.0,10.7
2010,5,2010-02-04,-2.5,0.0,8.0,6.3,47.7,2.0,0.1,9.9
2010,5,2010-02-05,-1.6,0.0,8.4,6.5,40.7,0.6,0.0,9.0
2010,5,2010-02-06,-2.2,0.0,9.4,7.4,39.0,0.2,0.0,7.3
2010,6,2010-02-07,1.6,0.1,5.3,5.2,46.9,4.1,0.0,6.0
2010,6,2010-02-08,5.2,2.8,0.1,1.0,75.6,7.3,0.0,5.4
2010,6,2010-02-09,5.9,7.0,0.0,1.0,89.2,7.3,0.0,6.1
2010,6,2010-02-10,5.5,6.9,0.0,0.6,87.2,7.3,0.1,7.6
2010,6,2010-02-11,2.7,16.1,0.0,1.2,83.5,7.4,2.0,10.7
2010,6,2010-02-12,0.9,2.0,0.1,2.1,80.7,7.4,2.6,7.2
2010,6,2010-02-13,-0.6,1.4,3.8,5.0,67.9,5.1,3.6,8.6
2010,7,2010-02-14,-0.9,0.1,0.2,3.5,58.5,5.7,2.0,6.7
2010,7,2010-02-15,-0.1,0.1,5.9,6.2,53.6,3.2,1.7,9.0
2010,7,2010-02-16,-1.5,0.2,7.5,7.3,49.8,3.3,1.8,8.4
2010,7,2010-02-17,-1.0,0.4,4.3,5.5,46.7,5.7,2.0,7.8
2010,7,2010-02-18,-0.9,0.6,7.8,7.3,48.6,2.5,2.7,11.8
2010,7,2010-02-19,-0.1,0.0,8.0,7.3,51.4,1.4,1.4,9.7
2010,7,2010-02-20,2.7,0.0,9.2,7.7,54.5,0.3,0.9,6.8
2010,8,2010-02-21,4.3,0.0,7.5,7.3,59.9,1.6,0.6,7.3
2010,8,2010-02-22,5.7,0.0,5.6,5.3,69.6,2.6,0.5,6.7
2010,8,2010-02-23,7.1,0.0,9.1,7.8,62.4,0.5,0.3,6.2
2010,8,2010-02-24,11.3,0.0,5.8,6.3,64.3,3.8,0.2,9.3
2010,8,2010-02-25,13.4,34.4,0.0,0.7,87.1,7.4,0.1,10.9
2010,8,2010-02-26,9.7,5.2,1.6,2.4,83.3,6.0,0.1,8.2
2010,8,2010-02-27,6.6,1.5,1.1,3.0,74.8,6.3,0.0,8.4
2010,9,2010-02-28,7.3,0.1,4.9,6.1,75.2,4.6,0.0,6.5
2010,9,2010-03-01,5.6,15.0,0.0,0.9,83.1,7.3,0.3,10.8
2010,9,2010-03-02,4.6,0.3,0.1,1.8,78.5,6.5,0.3,8.0
2010,9,2010-03-03,5.3,0.2,6.3,7.2,60.5,5.2,0.3,9.2
2010,9,2010-03-04,6.2,4.1,0.0,1.2,81.1,7.3,0.2,8.2
2010,9,2010-03-05,6.9,3.7,0.4,2.2,82.4,7.3,0.2,6.4
2010,9,2010-03-06,5.7,3.2,0.8,2.6,75.3,7.1,0.2,8.9
2010,10,2010-03-07,4.4,0.6,1.1,3.8,63.7,6.6,0.4,9.2
2010,10,2010-03-08,4.0,0.4,3.5,5.7,58.2,5.4,0.6,9.2
2010,10,2010-03-09,2.3,7.2,0.8,3.6,75.8,7.4,3.0,10.0
2010,10,2010-03-10,-0.5,4.5,2.5,4.2,74.4,5.7,6.3,10.2
2010,10,2010-03-11,3.0,0.0,8.6,9.0,59.5,1.9,2.2,9.3
2010,10,2010-03-12,8.1,0.0,3.3,5.4,63.4,4.9,0.8,15.5
2010,10,2010-03-13,6.2,0.0,7.7,8.3,40.2,1.8,0.5,8.4
2010,11,2010-03-14,8.3,1.9,1.6,3.5,61.1,4.9,0.3,8.7
2010,11,2010-03-15,9.5,17.0,0.7,1.6,74.6,5.9,0.2,13.2
2010,11,2010-03-16,3.2,0.0,9.1,9.5,39.6,1.2,0.2,13.7
2010,11,2010-03-17,2.6,1.1,5.2,6.6,53.0,3.8,1.3,7.8
2010,11,2010-03-18,2.3,2.1,7.4,8.4,60.2,2.8,2.0,9.1
2010,11,2010-03-19,6.1,0.0,8.5,8.8,53.8,2.1,0.1,9.8
2010,11,2010-03-20,10.9,0.7,2.5,3.6,67.7,6.2,0.1,16.4
2010,12,2010-03-21,4.7,0.0,10.2,10.5,39.4,1.2,0.0,14.7
2010,12,2010-03-22,4.6,2.4,0.7,2.9,58.9,6.4,0.6,6.8
2010,12,2010-03-23,6.8,3.1,1.6,4.5,68.2,7.0,0.5,7.7
2010,12,2010-03-24,8.4,0.4,3.8,6.3,57.7,6.4,0.0,8.3
2010,12,2010-03-25,5.3,2.9,1.2,4.0,58.7,5.8,0.1,12.3
2010,12,2010-03-26,3.2,0.0,9.6,10.5,38.5,1.0,0.1,12.0
2010,12,2010-03-27,5.9,0.4,2.1,5.0,61.4,4.8,0.2,8.9
2010,13,2010-03-28,6.3,0.0,8.9,10.3,49.9,1.9,0.1,10.0
2010,13,2010-03-29,5.8,0.0,10.5,11.0,48.0,0.6,0.0,9.1
2010,13,2010-03-30,7.8,0.0,3.3,6.8,55.2,5.5,0.0,7.7
2010,13,2010-03-31,8.7,19.7,0.0,1.4,86.1,7.4,0.0,7.0
2010,13,2010-04-01,8.7,19.2,0.0,1.2,83.7,6.6,0.0,9.3
2010,13,2010-04-02,7.1,0.0,10.1,11.0,42.0,2.1,0.0,12.2
2010,13,2010-04-03,6.2,0.0,11.2,11.9,36.2,0.3,0.0,9.9
2010,14,2010-04-04,8.4,0.0,9.9,10.6,46.9,2.3,0.0,7.9
2010,14,2010-04-05,11.7,0.0,7.5,9.0,56.2,3.8,0.0,7.9
2010,14,2010-04-06,10.1,0.0,4.0,6.2,60.6,5.2,0.0,10.4
2010,14,2010-04-07,7.0,0.0,9.2,10.5,48.1,1.6,0.0,8.9
2010,14,2010-04-08,8.6,0.0,10.3,11.1,52.2,1.3,0.0,7.6
2010,14,2010-04-09,11.3,0.1,6.4,9.0,53.5,3.3,0.0,6.9
2010,14,2010-04-10,11.9,0.1,0.6,3.9,66.5,6.8,0.0,7.1
2010,15,2010-04-11,12.2,1.6,2.0,5.2,63.4,6.3,0.0,9.7
2010,15,2010-04-12,11.6,4.6,1.1,4.6,69.4,7.1,0.0,9.5
2010,15,2010-04-13,6.7,1.4,7.5,10.4,48.6,3.7,0.0,15.3
2010,15,2010-04-14,4.2,0.7,4.1,6.8,40.8,5.0,0.0,11.6
2010,15,2010-04-15,6.1,0.1,8.8,10.9,47.4,3.3,0.0,8.8
2010,15,2010-04-16,7.5,0.0,10.4,11.5,48.8,1.0,0.0,8.0
2010,15,2010-04-17,8.8,0.0,9.6,11.1,50.9,1.5,0.0,8.3
2010,16,2010-04-18,10.9,0.1,0.2,4.2,55.4,6.8,0.0,8.2
2010,16,2010-04-19,13.9,8.4,0.4,3.4,65.6,6.9,0.0,8.1
2010,16,2010-04-20,15.4,0.4,6.1,9.1,70.6,5.6,0.0,7.8
2010,16,2010-04-21,12.4,7.7,0.5,4.4,71.8,7.0,0.0,10.5
2010,16,2010-04-22,9.8,13.4,0.0,3.0,75.1,7.4,0.0,10.1
2010,16,2010-04-23,9.5,2.2,4.4,7.8,70.2,5.0,0.0,9.8
2010,16,2010-04-24,10.4,0.0,10.5,12.1,56.5,0.8,0.0,8.5
2010,17,2010-04-25,12.6,0.0,10.5,12.1,45.1,2.3,0.0,7.2
2010,17,2010-04-26,12.2,22.8,0.1,3.2,69.3,7.4,0.0,9.8
2010,17,2010-04-27,9.9,4.7,5.5,8.4,63.4,4.1,0.0,15.1
2010,17,2010-04-28,6.3,7.8,1.0,2.4,69.7,5.5,0.0,13.5
2010,17,2010-04-29,9.9,0.3,9.7,11.4,49.7,1.7,0.0,13.7
2010,17,2010-04-30,11.2,0.0,9.3,11.5,50.7,1.7,0.0,11.4
2010,17,2010-05-01,12.2,0.0,11.7,12.6,49.0,0.2,0.0,9.0
2010,18,2010-05-02,16.4,0.0,10.8,12.4,52.4,0.6,0.0,9.0
2010,18,2010-05-03,19.1,0.0,5.5,8.4,69.4,3.5,0.0,11.2
2010,18,2010-05-04,19.9,0.0,6.5,9.3,65.5,3.7,0.0,8.4
2010,18,2010-05-05,19.6,0.4,3.6,8.4,62.4,6.0,0.0,10.5
2010,18,2010-05-06,16.5,6.8,1.5,4.4,75.1,6.2,0.0,12.9
2010,18,2010-05-07,15.9,0.0,11.7,13.5,46.7,1.0,0.0,10.1
2010,18,2010-05-08,16.9,0.0,10.3,11.9,48.1,2.9,0.0,8.2
2010,19,2010-05-09,18.2,0.0,4.4,9.2,50.1,6.0,0.0,7.6
2010,19,2010-05-10,16.3,0.2,6.7,9.7,54.0,4.7,0.0,8.3
2010,19,2010-05-11,13.7,0.4,7.3,9.8,60.3,2.3,0.0,9.4
2010,19,2010-05-12,13.6,0.0,10.0,12.4,63.6,1.6,0.0,8.4
2010,19,2010-05-13,14.5,0.0,8.2,11.0,61.0,2.3,0.0,7.2
2010,19,2010-05-14,15.9,0.0,11.6,13.1,53.6,0.9,0.0,8.2
2010,19,2010-05-15,15.7,0.0,3.9,8.5,55.8,4.3,0.0,7.1
2010,20,2010-05-16,17.9,0.0,10.9,12.4,51.5,2.2,0.0,7.2
2010,20,2010-05-17,19.0,4.8,7.9,10.8,59.6,4.7,0.0,8.5
2010,20,2010-05-18,17.6,50.9,0.0,1.3,89.1,7.4,0.0,8.8
2010,20,2010-05-19,18.5,2.4,4.0,7.9,78.5,5.2,0.0,7.7
2010,20,2010-05-20,19.7,0.0,10.4,12.8,62.1,1.5,0.0,7.5
2010,20,2010-05-21,21.2,0.0,10.1,12.6,51.9,3.0,0.0,6.5
2010,20,2010-05-22,17.4,22.2,0.1,2.8,70.7,7.4,0.0,9.8
2010,21,2010-05-23,15.5,24.4,0.0,1.4,86.7,7.4,0.0,9.7
2010,21,2010-05-24,14.7,5.1,0.9,3.8,81.7,6.9,0.0,10.1
2010,21,2010-05-25,14.8,1.5,1.5,4.9,79.9,6.5,0.0,8.1
2010,21,2010-05-26,16.2,0.2,5.8,10.1,67.4,4.4,0.0,9.1
2010,21,2010-05-27,15.9,0.0,10.4,12.8,60.4,3.2,0.0,8.1
2010,21,2010-05-28,15.3,0.0,0.7,5.6,70.6,6.6,0.0,5.5
2010,21,2010-05-29,17.1,0.0,8.5,12.1,63.5,3.9,0.0,7.8
2010,22,2010-05-30,16.7,0.1,9.0,12.0,60.2,3.1,0.0,8.1
2010,22,2010-05-31,16.0,0.3,6.2,10.1,58.7,4.6,0.0,7.9
2010,22,2010-06-01,16.4,0.0,10.3,12.9,56.5,1.9,0.0,7.6
2010,22,2010-06-02,18.3,0.0,10.6,12.6,61.4,1.5,0.0,6.7
2010,22,2010-06-03,20.0,0.0,11.4,13.0,60.6,0.9,0.0,6.9
2010,22,2010-06-04,21.0,0.0,11.0,12.3,56.9,1.9,0.0,7.0
2010,22,2010-06-05,21.6,0.2,10.2,12.2,55.5,2.4,0.0,6.8
2010,23,2010-06-06,21.8,2.5,8.9,11.4,56.9,4.1,0.0,7.5
2010,23,2010-06-07,21.5,0.7,9.4,12.3,56.3,3.4,0.0,7.8
2010,23,2010-06-08,21.4,0.1,10.6,12.8,52.1,1.3,0.0,8.5
2010,23,2010-06-09,22.2,0.0,12.3,13.7,51.0,1.0,0.0,7.2
2010,23,2010-06-10,22.4,0.0,8.9,11.3,52.8,3.8,0.0,6.7
2010,23,2010-06-11,22.2,1.8,6.3,9.9,55.4,5.3,0.0,7.8
2010,23,2010-06-12,19.9,19.0,0.1,3.9,75.2,7.4,0.0,7.0
2010,24,2010-06-13,22.2,5.3,3.7,8.9,71.6,6.1,0.0,6.5
2010,24,2010-06-14,22.3,4.6,5.8,9.1,72.7,5.8,0.0,6.6
2010,24,2010-06-15,22.5,1.8,6.3,10.0,73.3,5.1,0.0,7.3
2010,24,2010-06-16,22.6,0.3,6.6,9.9,72.3,3.8,0.0,7.6
2010,24,2010-06-17,23.7,0.1,3.7,8.1,69.8,5.8,0.0,6.0
2010,24,2010-06-18,23.1,2.7,1.7,6.0,72.9,6.9,0.0,7.6
2010,24,2010-06-19,22.1,4.8,2.0,6.8,78.9,6.6,0.0,6.9
2010,25,2010-06-20,22.0,3.0,3.7,8.0,74.5,5.6,0.0,7.4
2010,25,2010-06-21,22.2,0.0,7.4,10.4,70.3,3.9,0.0,6.7
2010,25,2010-06-22,22.1,0.0,7.5,10.8,60.9,3.8,0.0,7.6
2010,25,2010-06-23,22.0,0.0,9.4,11.8,58.6,2.3,0.0,6.6
2010,25,2010-06-24,22.6,0.0,9.9,11.6,61.9,1.8,0.0,6.2
2010,25,2010-06-25,23.2,1.9,4.5,8.2,62.8,5.8,0.0,8.0
2010,25,2010-06-26,22.1,13.2,0.1,3.3,80.4,7.4,0.0,8.0
2010,26,2010-06-27,22.0,6.1,0.7,4.2,84.6,6.9,0.0,8.3
2010,26,2010-06-28,22.5,8.9,3.5,6.9,79.8,5.5,0.0,6.2
2010,26,2010-06-29,23.4,3.1,4.3,8.2,76.6,5.1,0.0,5.8
2010,26,2010-06-30,23.3,4.9,2.0,6.4,79.8,6.4,0.0,5.9
2010,26,2010-07-01,24.1,5.1,1.1,5.8,80.8,6.6,0.0,6.2
2010,26,2010-07-02,23.7,20.4,0.0,2.1,87.7,7.4,0.0,7.7
2010,26,2010-07-03,24.1,6.2,0.5,4.2,86.1,7.4,0.0,6.5
2010,27,2010-07-04,23.8,1.8,1.4,5.9,82.3,6.9,0.0,5.9
2010,27,2010-07-05,24.5,0.8,4.0,8.4,78.8,5.4,0.0,6.7
2010,27,2010-07-06,25.1,0.1,9.4,12.0,69.4,3.0,0.0,7.7
2010,27,2010-07-07,24.2,0.7,8.3,11.5,69.8,3.5,0.0,7.7
2010,27,2010-07-08,23.0,0.6,3.2,8.0,71.6,6.0,0.0,6.6
2010,27,2010-07-09,23.9,0.7,7.3,11.1,70.1,3.7,0.0,6.9
2010,27,2010-07-10,24.0,6.6,2.6,7.2,72.7,5.9,0.0,7.3
2010,28,2010-07-11,21.7,61.8,0.6,2.7,84.4,7.0,0.0,9.3
2010,28,2010-07-12,22.7,1.0,3.1,7.1,76.9,5.9,0.0,6.3
2010,28,2010-07-13,22.6,16.5,3.2,6.0,79.0,5.9,0.0,7.6
2010,28,2010-07-14,23.3,0.8,4.6,9.0,75.6,4.9,0.0,6.5
2010,28,2010-07-15,23.9,1.7,5.6,9.6,74.2,5.0,0.0,6.8
2010,28,2010-07-16,23.3,47.4,0.4,2.8,86.1,7.3,0.0,8.4
2010,28,2010-07-17,24.2,39.2,0.7,3.9,85.7,6.8,0.0,8.7
2010,29,2010-07-18,25.9,1.1,4.9,9.3,73.8,5.1,0.0,10.3
2010,29,2010-07-19,26.3,1.9,6.5,9.9,73.1,4.1,0.0,9.8
2010,29,2010-07-20,26.9,0.8,7.0,10.1,70.4,3.4,0.0,8.4
2010,29,2010-07-21,26.9,1.6,5.1,8.3,72.1,4.4,0.0,9.7
2010,29,2010-07-22,26.9,0.3,6.6,10.1,73.6,3.7,0.0,9.2
2010,29,2010-07-23,25.4,18.1,3.6,7.1,78.0,5.7,0.0,9.7
2010,29,2010-07-24,25.0,7.9,2.4,7.0,78.7,6.6,0.0,7.8
2010,30,2010-07-25,25.1,5.0,4.7,9.7,76.5,5.9,0.0,7.3
2010,30,2010-07-26,25.4,2.8,5.1,9.3,75.3,5.1,0.0,8.2
2010,30,2010-07-27,25.8,3.4,7.3,10.3,73.3,4.9,0.0,9.7
2010,30,2010-07-28,24.5,12.4,2.1,5.4,80.4,6.0,0.0,8.8
2010,30,2010-07-29,25.6,0.7,3.8,8.0,78.4,5.4,0.0,7.2
2010,30,2010-07-30,26.0,0.1,3.2,6.9,77.5,5.4,0.0,6.3
2010,30,2010-07-31,26.7,0.0,4.0,7.5,76.0,4.8,0.0,7.8
2010,31,2010-08-01,27.5,0.1,5.6,8.8,74.6,4.4,0.0,7.6
2010,31,2010-08-02,26.7,4.7,4.6,8.3,78.3,4.9,0.0,6.4
2010,31,2010-08-03,25.8,2.3,3.0,7.2,76.6,5.4,0.0,5.8
2010,31,2010-08-04,27.5,3.6,5.4,8.3,75.6,4.5,0.0,7.0
2010,31,2010-08-05,28.1,1.7,6.4,9.4,73.9,4.0,0.0,8.8
2010,31,2010-08-06,27.2,8.4,4.5,8.1,78.2,4.8,0.0,8.7
2010,31,2010-08-07,26.3,13.7,4.6,7.6,78.6,4.8,0.0,7.7
2010,32,2010-08-08,26.5,0.9,8.6,10.6,72.3,3.2,0.0,7.0
2010,32,2010-08-09,27.3,2.9,8.8,10.7,70.2,3.1,0.0,7.0
2010,32,2010-08-10,25.6,34.8,0.6,4.2,84.0,7.1,0.0,10.3
2010,32,2010-08-11,26.2,28.8,2.1,5.3,79.9,6.0,0.0,12.9
2010,32,2010-08-12,25.6,3.5,4.6,7.9,76.6,5.2,0.0,7.3
2010,32,2010-08-13,25.7,32.5,0.8,4.0,84.7,7.2,0.0,8.7
2010,32,2010-08-14,26.3,14.7,0.8,4.0,84.2,7.2,0.0,10.3
2010,33,2010-08-15,26.1,37.0,1.4,4.6,83.3,6.7,0.0,11.6
2010,33,2010-08-16,24.8,18.9,2.0,5.0,83.0,6.7,0.0,8.5
2010,33,2010-08-17,25.2,17.5,5.8,8.7,78.2,4.9,0.0,6.4
2010,33,2010-08-18,26.2,9.4,7.1,9.7,78.9,4.2,0.0,7.2
2010,33,2010-08-19,27.1,0.1,8.0,9.9,75.2,3.3,0.0,6.0
2010,33,2010-08-20,27.5,0.3,9.2,10.7,74.1,2.2,0.0,6.4
2010,33,2010-08-21,27.7,0.0,9.2,10.0,72.6,1.6,0.0,6.1
2010,34,2010-08-22,27.9,0.3,8.6,10.6,72.0,2.1,0.0,7.2
2010,34,2010-08-23,27.0,4.8,5.4,7.9,76.1,4.3,0.0,7.7
2010,34,2010-08-24,26.0,5.9,4.2,7.1,77.1,5.1,0.0,7.0
2010,34,2010-08-25,23.9,21.3,1.7,4.8,84.1,6.5,0.0,8.3
2010,34,2010-08-26,25.0,12.2,3.4,6.1,81.6,5.4,0.0,7.8
2010,34,2010-08-27,25.5,10.7,2.5,6.0,80.5,5.8,0.0,8.3
2010,34,2010-08-28,25.6,17.4,1.0,4.2,80.2,6.9,0.0,11.0
2010,35,2010-08-29,24.8,31.5,1.7,4.6,82.9,6.6,0.0,9.7
2010,35,2010-08-30,25.4,4.3,8.8,6.9,80.5,5.9,0.0,6.2
2010,35,2010-08-31,24.6,16.1,2.0,5.6,82.5,6.2,0.0,6.6
2010,35,2010-09-01,26.0,12.1,4.8,7.6,78.4,6.0,0.0,10.9
2010,35,2010-09-02,25.1,27.4,2.5,5.6,80.6,6.2,0.0,16.8
2010,35,2010-09-03,25.8,3.6,6.2,8.4,77.3,3.9,0.0,6.8
2010,35,2010-09-04,26.3,0.1,7.9,9.0,75.7,2.4,0.0,5.8
2010,36,2010-09-05,25.8,15.1,4.7,7.0,78.4,5.4,0.0,8.4
2010,36,2010-09-06,24.0,20.1,0.8,3.7,85.5,7.1,0.0,7.4
2010,36,2010-09-07,23.4,18.8,2.8,5.5,76.6,6.0,0.0,10.5
2010,36,2010-09-08,21.8,0.2,1.2,4.8,67.5,6.9,0.0,7.4
2010,36,2010-09-09,22.2,19.6,2.9,5.7,76.6,6.0,0.0,6.4
2010,36,2010-09-10,24.7,16.4,3.5,5.8,79.8,5.7,0.0,8.6
2010,36,2010-09-11,24.0,41.7,0.5,2.6,86.9,7.1,0.0,9.6
2010,37,2010-09-12,23.1,27.0,3.1,5.7,81.0,5.7,0.0,10.8
2010,37,2010-09-13,22.5,0.2,7.2,8.7,75.4,2.8,0.0,6.2
2010,37,2010-09-14,22.2,0.2,4.7,7.3,76.0,4.4,0.0,5.4
2010,37,2010-09-15,22.1,0.3,8.7,9.2,69.7,2.3,0.0,6.5
2010,37,2010-09-16,22.2,0.0,10.4,10.3,68.5,0.6,0.0,6.1
2010,37,2010-09-17,22.6,0.0,8.9,9.3,68.7,1.4,0.0,5.4
2010,37,2010-09-18,23.1,0.0,10.1,10.0,67.2,1.2,0.0,6.5
2010,38,2010-09-19,21.9,6.7,3.6,5.5,78.6,5.0,0.0,6.1
2010,38,2010-09-20,23.0,9.0,3.2,5.4,81.7,5.7,0.0,6.3
2010,38,2010-09-21,24.4,39.6,4.1,6.1,80.6,5.4,0.0,11.1
2010,38,2010-09-22,18.1,9.0,0.3,1.9,83.7,6.9,0.0,8.3
2010,38,2010-09-23,17.4,0.4,8.1,8.9,67.5,2.7,0.0,7.9
2010,38,2010-09-24,17.2,0.0,8.5,9.2,64.0,1.8,0.0,7.6
2010,38,2010-09-25,17.4,0.0,7.2,8.1,64.7,3.1,0.0,7.2
2010,39,2010-09-26,17.0,0.4,3.1,5.7,70.2,4.8,0.0,5.5
2010,39,2010-09-27,17.4,1.8,3.9,5.8,74.6,4.4,0.0,5.7
2010,39,2010-09-28,16.1,0.4,9.5,9.5,56.8,1.9,0.0,10.3
2010,39,2010-09-29,14.1,0.0,1.9,5.7,65.6,5.1,0.0,5.3
2010,39,2010-09-30,14.9,0.0,9.1,9.3,67.0,1.2,0.0,5.9
2010,39,2010-10-01,15.8,0.0,6.7,7.8,69.8,3.1,0.0,5.8
2010,39,2010-10-02,17.7,11.1,1.8,4.1,79.6,6.1,0.0,7.4
2010,40,2010-10-03,18.6,6.2,4.0,5.6,73.0,5.6,0.0,10.0
2010,40,2010-10-04,15.2,2.1,1.8,4.1,71.8,5.6,0.0,9.4
2010,40,2010-10-05,15.2,0.0,4.6,6.2,71.0,4.1,0.0,6.9
2010,40,2010-10-06,15.7,0.1,8.2,8.2,72.0,1.5,0.0,5.4
2010,40,2010-10-07,16.9,0.5,8.3,8.1,71.5,2.7,0.0,5.9
2010,40,2010-10-08,17.5,4.6,2.1,4.6,76.5,6.6,0.0,6.0
2010,40,2010-10-09,17.8,1.1,5.5,6.8,77.0,3.7,0.0,6.5
2010,41,2010-10-10,17.5,0.0,8.6,8.4,74.8,1.3,0.0,6.5
2010,41,2010-10-11,17.1,0.2,1.5,4.3,78.6,5.9,0.0,4.9
2010,41,2010-10-12,17.0,0.1,4.4,5.6,75.3,4.5,0.0,6.4
2010,41,2010-10-13,16.5,0.1,2.3,5.1,77.7,5.3,0.0,5.9
2010,41,2010-10-14,15.6,0.2,4.9,5.8,68.6,4.5,0.0,7.3
2010,41,2010-10-15,13.8,0.0,9.6,8.4,51.1,0.9,0.0,9.8
2010,41,2010-10-16,14.5,0.0,8.4,7.4,63.9,1.2,0.0,7.8
2010,42,2010-10-17,14.8,0.0,8.0,6.9,66.2,1.0,0.0,5.6
2010,42,2010-10-18,14.3,0.2,8.1,7.0,65.5,1.0,0.0,6.1
2010,42,2010-10-19,15.3,0.0,6.2,6.1,69.3,3.3,0.0,5.8
2010,42,2010-10-20,15.3,0.0,5.2,5.7,73.4,3.8,0.0,6.4
2010,42,2010-10-21,15.5,0.3,5.0,5.7,72.9,3.5,0.0,7.6
2010,42,2010-10-22,15.6,0.0,7.5,7.0,64.7,2.5,0.0,7.8
2010,42,2010-10-23,15.3,1.2,2.4,4.6,70.2,5.6,0.0,6.6
2010,43,2010-10-24,16.0,10.9,2.0,3.0,82.1,5.9,0.0,5.6
2010,43,2010-10-25,12.7,0.5,5.9,6.0,58.1,3.1,0.0,12.7
2010,43,2010-10-26,5.4,0.2,9.3,8.0,35.1,0.5,0.0,13.2
2010,43,2010-10-27,6.9,0.0,5.2,5.9,51.3,3.7,0.0,7.5
2010,43,2010-10-28,7.9,0.0,9.4,7.5,53.0,0.3,0.0,8.9
2010,43,2010-10-29,9.5,0.0,8.2,7.1,56.4,1.2,0.0,8.4
2010,43,2010-10-30,11.5,0.0,6.0,6.0,59.2,3.2,0.0,8.0
2010,44,2010-10-31,11.4,0.4,5.2,5.6,63.4,3.1,0.0,7.0
2010,44,2010-11-01,11.3,0.0,8.9,6.9,57.7,0.6,0.0,9.3
2010,44,2010-11-02,7.8,0.0,7.5,5.6,43.1,1.4,0.0,10.0
2010,44,2010-11-03,7.1,0.0,8.8,6.9,53.5,0.9,0.0,7.9
2010,44,2010-11-04,9.3,0.0,7.6,5.8,65.4,0.9,0.0,7.2
2010,44,2010-11-05,10.3,0.0,6.6,5.3,69.1,1.0,0.0,6.5
2010,44,2010-11-06,10.9,0.0,5.5,4.8,69.9,2.7,0.0,5.3
2010,45,2010-11-07,11.1,0.7,5.6,5.0,68.3,3.3,0.0,6.3
2010,45,2010-11-08,9.2,1.2,2.8,3.1,58.6,4.7,0.0,14.3
2010,45,2010-11-09,6.0,0.1,6.0,5.1,46.0,3.0,0.0,14.1
2010,45,2010-11-10,6.0,0.1,8.2,5.8,54.4,0.7,0.0,7.3
2010,45,2010-11-11,10.1,4.3,5.1,4.4,61.1,3.8,0.0,15.2
2010,45,2010-11-12,10.2,0.3,8.0,6.1,49.6,1.4,0.0,11.1
